storey_range,floor_area_sqm,no.of bto,resale application,remaining_lease_months,Distance to nearest MRT,Distance to CBD,isMatureEstate,over_under_classification
5,93.0,20064,30370.0,1140,336.6954029,5941.60915,1,0
20,93.0,20064,30370.0,1139,277.9619164,5948.743759,1,1
26,101.0,20064,30370.0,911,223.6170017,5486.11663,1,0
14,101.0,20064,30370.0,941,157.1291058,6095.854306,1,1
17,86.0,20064,30370.0,929,405.8345868,5735.306004,1,1
8,85.0,20064,30370.0,929,440.0418574,5742.191664,1,1
8,91.0,20064,30370.0,948,451.9845586,5763.633273,1,0
11,86.0,20064,30370.0,929,440.0418574,5742.191664,1,1
2,104.0,20064,30370.0,883,396.6482401,5646.04574,1,0
20,102.0,20064,30370.0,888,898.1256538,5612.014517,1,0
8,104.0,20064,30370.0,899,1307.496404,5907.22897,1,0
11,82.0,20064,30370.0,633,1145.787661,6147.751904,1,1
11,82.0,20064,30370.0,653,1041.1924,6492.81108,1,1
14,82.0,20064,30370.0,633,1156.869346,6488.386856,1,0
8,82.0,20064,30370.0,636,1339.776016,6131.446824,1,0
14,82.0,20064,30370.0,633,1100.517406,6482.238157,1,1
2,105.0,20064,30370.0,735,327.4677521,5894.217036,1,1
8,92.0,20064,30370.0,1028,228.9587208,5582.730551,1,1
8,92.0,20064,30370.0,1028,228.9587208,5582.730551,1,1
20,91.0,20064,30370.0,1028,228.9587208,5582.730551,1,0
14,87.0,20064,30370.0,599,276.3009395,6332.882096,1,0
11,87.0,20064,30370.0,599,486.9355832,6349.913732,1,0
14,132.0,20064,30370.0,730,747.9761458,6495.586153,1,1
2,120.0,20064,30370.0,779,824.7715637,6493.335098,1,0
29,117.0,20064,30370.0,1065,445.2042981,5805.926863,1,1
26,117.0,20064,30370.0,1065,452.9095586,5783.420968,1,1
14,113.0,20064,30370.0,1064,494.9070698,5792.322409,1,0
2,126.0,20064,30370.0,836,752.4591302,5834.949609,1,0
20,120.0,20064,30370.0,899,1287.610695,5853.304869,1,0
2,146.0,20064,30370.0,780,790.7330999,6459.052982,1,0
5,145.0,20064,30370.0,835,197.2089244,6040.955151,1,1
2,161.0,20064,30370.0,727,594.4259147,5873.331512,1,1
5,68.0,20064,30370.0,692,1335.41214,19806.53831,0,0
11,65.0,20064,30370.0,611,930.3685487,19202.66268,0,0
11,65.0,20064,30370.0,611,870.4407347,19101.06701,0,1
5,67.0,20064,30370.0,651,1000.951566,19426.13336,0,0
5,67.0,20064,30370.0,651,1000.951566,19426.13336,0,1
5,73.0,20064,30370.0,677,1207.166508,19626.92677,0,0
14,65.0,20064,30370.0,629,1011.924737,19229.07198,0,0
11,76.0,20064,30370.0,631,985.7672089,19094.61017,0,1
11,75.0,20064,30370.0,735,999.3444594,19325.90739,0,1
2,65.0,20064,30370.0,628,1011.924737,19229.07198,0,0
11,69.0,20064,30370.0,737,779.3351506,18792.59156,0,0
5,82.0,20064,30370.0,860,774.0166361,18871.8999,0,0
5,69.0,20064,30370.0,737,830.3301391,18863.44452,0,1
8,60.0,20064,30370.0,736,830.3301391,18863.44452,0,1
14,67.0,20064,30370.0,1103,795.0848888,18915.97717,0,0
11,68.0,20064,30370.0,1138,602.7455038,17193.20909,0,1
8,68.0,20064,30370.0,1138,722.6585581,17296.38883,0,1
14,68.0,20064,30370.0,1138,555.3931869,17161.02743,0,1
8,68.0,20064,30370.0,1139,751.3403503,18593.29608,0,1
2,68.0,20064,30370.0,1139,799.2859674,18621.09383,0,1
2,68.0,20064,30370.0,1139,694.5179152,18559.2098,0,1
2,68.0,20064,30370.0,1139,694.5179152,18559.2098,0,0
8,73.0,20064,30370.0,801,130.185004,18534.89752,0,1
2,73.0,20064,30370.0,840,300.9248662,18222.51173,0,0
11,92.0,20064,30370.0,646,1016.685266,19480.99539,0,1
11,91.0,20064,30370.0,651,1078.817729,19456.25074,0,1
5,97.0,20064,30370.0,645,1173.087524,19616.76997,0,1
2,97.0,20064,30370.0,739,861.9401317,18787.24413,0,1
2,93.0,20064,30370.0,861,791.6929224,18049.8893,0,0
2,102.0,20064,30370.0,875,575.4308418,17891.85247,0,1
2,84.0,20064,30370.0,792,737.6630421,18093.50766,0,1
11,105.0,20064,30370.0,876,517.9580241,18021.08733,0,1
11,105.0,20064,30370.0,882,370.9653867,17930.65677,0,0
14,84.0,20064,30370.0,780,665.2898334,18183.28641,0,1
5,84.0,20064,30370.0,777,674.1462401,18225.54246,0,1
11,96.0,20064,30370.0,898,807.8442372,17593.92886,0,1
11,102.0,20064,30370.0,893,886.6424086,18808.39087,0,1
8,102.0,20064,30370.0,874,195.2970023,18024.18252,0,1
2,92.0,20064,30370.0,1140,362.4296462,17881.5242,0,1
11,92.0,20064,30370.0,1140,362.4296462,17881.5242,0,1
5,101.0,20064,30370.0,900,74.88422388,18089.01221,0,0
2,91.0,20064,30370.0,888,597.2609939,18683.80815,0,0
5,91.0,20064,30370.0,888,344.915398,18476.52762,0,1
2,102.0,20064,30370.0,894,527.1237962,18545.87888,0,1
8,100.0,20064,30370.0,888,713.3048412,18746.25431,0,1
5,91.0,20064,30370.0,888,597.2609939,18683.80815,0,0
2,103.0,20064,30370.0,893,904.9810564,18877.09538,0,1
11,92.0,20064,30370.0,1102,782.926439,18834.30261,0,0
8,92.0,20064,30370.0,1102,782.926439,18834.30261,0,0
8,100.0,20064,30370.0,888,507.5383572,18615.71622,0,0
5,92.0,20064,30370.0,1103,823.3283416,18921.60978,0,0
2,92.0,20064,30370.0,1103,823.3283416,18921.60978,0,1
11,92.0,20064,30370.0,1103,943.2144037,19050.59742,0,0
8,106.0,20064,30370.0,912,379.8689861,17468.23442,0,1
11,105.0,20064,30370.0,922,708.0763543,17718.0818,0,1
5,101.0,20064,30370.0,921,103.1999788,17104.61722,0,0
8,93.0,20064,30370.0,1138,672.3426856,17260.09385,0,0
14,93.0,20064,30370.0,1138,602.7455038,17193.20909,0,1
14,93.0,20064,30370.0,1138,672.3426856,17260.09385,0,1
11,93.0,20064,30370.0,1138,672.3426856,17260.09385,0,1
2,93.0,20064,30370.0,1138,644.0916698,17228.24335,0,0
11,93.0,20064,30370.0,1138,555.3931869,17161.02743,0,0
11,93.0,20064,30370.0,1138,672.3426856,17260.09385,0,0
8,101.0,20064,30370.0,921,103.1999788,17104.61722,0,0
11,93.0,20064,30370.0,1138,602.7455038,17193.20909,0,0
8,93.0,20064,30370.0,1138,644.0916698,17228.24335,0,0
11,93.0,20064,30370.0,1138,602.7455038,17193.20909,0,0
5,93.0,20064,30370.0,1138,602.7455038,17193.20909,0,0
8,93.0,20064,30370.0,1137,672.3426856,17260.09385,0,0
8,93.0,20064,30370.0,1137,555.3931869,17161.02743,0,0
2,99.0,20064,30370.0,881,521.032208,17962.50492,0,1
2,93.0,20064,30370.0,1127,534.0193697,18191.43907,0,0
8,100.0,20064,30370.0,888,673.246636,17993.22897,0,1
11,93.0,20064,30370.0,1127,636.7611229,18207.97475,0,1
5,99.0,20064,30370.0,887,674.344034,17946.46707,0,1
5,100.0,20064,30370.0,876,270.2615271,18089.29063,0,1
5,100.0,20064,30370.0,916,703.7420049,17544.31734,0,1
5,102.0,20064,30370.0,916,738.0951026,17490.78465,0,1
2,90.0,20064,30370.0,916,660.0707285,17440.41971,0,1
11,90.0,20064,30370.0,888,564.8339007,18710.34409,0,1
8,93.0,20064,30370.0,1138,536.003483,17895.74643,0,0
14,93.0,20064,30370.0,1138,536.003483,17895.74643,0,1
8,93.0,20064,30370.0,1138,536.003483,17895.74643,0,0
5,93.0,20064,30370.0,1138,568.5525655,17916.35485,0,1
8,90.0,20064,30370.0,967,874.204035,18320.16838,0,1
8,90.0,20064,30370.0,967,931.0682127,18274.90155,0,0
11,101.0,20064,30370.0,894,564.8815642,17704.41676,0,0
11,101.0,20064,30370.0,911,493.2340101,17680.70716,0,1
5,85.0,20064,30370.0,926,466.3794398,18010.54451,0,1
5,100.0,20064,30370.0,900,714.931051,17476.82468,0,1
5,85.0,20064,30370.0,926,364.7502872,18019.14305,0,1
8,101.0,20064,30370.0,894,564.8815642,17704.41676,0,1
5,101.0,20064,30370.0,912,524.9939066,17641.56815,0,1
5,100.0,20064,30370.0,898,412.4618125,17755.07237,0,1
5,93.0,20064,30370.0,1139,751.3403503,18593.29608,0,0
8,93.0,20064,30370.0,1139,753.1629134,18543.1755,0,0
14,93.0,20064,30370.0,1139,753.1629134,18543.1755,0,0
2,93.0,20064,30370.0,1139,753.1629134,18543.1755,0,1
2,93.0,20064,30370.0,1140,800.8191998,18570.86081,0,1
11,93.0,20064,30370.0,1139,751.3403503,18593.29608,0,0
2,93.0,20064,30370.0,1139,814.7409897,18795.01231,0,0
14,93.0,20064,30370.0,1139,726.3749962,18713.41403,0,1
11,91.0,20064,30370.0,746,413.3166043,18470.90195,0,0
2,93.0,20064,30370.0,738,408.2730183,18894.03562,0,0
2,91.0,20064,30370.0,845,555.1137849,18185.54881,0,0
11,84.0,20064,30370.0,876,616.3120898,17925.23617,0,1
11,106.0,20064,30370.0,870,411.3481277,18104.87116,0,1
2,106.0,20064,30370.0,870,411.3481277,18104.87116,0,0
2,84.0,20064,30370.0,876,658.940601,17880.12594,0,1
5,84.0,20064,30370.0,791,580.7988828,18777.32157,0,1
2,106.0,20064,30370.0,871,773.8624973,18298.63874,0,1
5,123.0,20064,30370.0,631,984.6274953,19157.7185,0,1
2,121.0,20064,30370.0,744,736.637125,18934.75134,0,0
2,134.0,20064,30370.0,859,861.1825541,18730.08916,0,1
5,112.0,20064,30370.0,1083,526.0647243,17670.89251,0,1
8,112.0,20064,30370.0,1082,526.0647243,17670.89251,0,0
2,122.0,20064,30370.0,780,665.2898334,18183.28641,0,1
2,122.0,20064,30370.0,780,665.2898334,18183.28641,0,1
2,122.0,20064,30370.0,894,925.1825685,18980.56943,0,0
11,135.0,20064,30370.0,876,888.6150438,18718.43943,0,1
5,124.0,20064,30370.0,874,256.0692408,18047.31215,0,1
5,122.0,20064,30370.0,887,574.887395,18735.60351,0,0
8,122.0,20064,30370.0,887,574.887395,18735.60351,0,1
5,110.0,20064,30370.0,960,724.5715567,18868.00468,0,1
2,122.0,20064,30370.0,892,614.7622201,18577.52573,0,1
8,120.0,20064,30370.0,890,500.6751207,18576.5928,0,1
11,126.0,20064,30370.0,912,442.8396127,17534.41211,0,0
11,125.0,20064,30370.0,907,391.6346509,17805.59946,0,1
8,126.0,20064,30370.0,922,650.7226864,17655.95115,0,0
5,128.0,20064,30370.0,907,226.2284609,17970.99484,0,1
11,117.0,20064,30370.0,924,455.8271439,17867.64571,0,1
5,124.0,20064,30370.0,912,368.3633683,17471.3644,0,1
2,110.0,20064,30370.0,932,522.4512284,17291.39399,0,1
8,119.0,20064,30370.0,879,529.1052841,18331.38513,0,1
8,119.0,20064,30370.0,878,563.2153406,18464.24977,0,1
5,118.0,20064,30370.0,878,529.1052841,18331.38513,0,0
5,119.0,20064,30370.0,878,563.2153406,18464.24977,0,1
5,120.0,20064,30370.0,921,513.762368,17486.54444,0,1
5,113.0,20064,30370.0,1127,584.5424312,18171.32294,0,0
8,118.0,20064,30370.0,886,606.0955324,18045.9069,0,0
8,118.0,20064,30370.0,887,690.31689,17909.33146,0,1
2,122.0,20064,30370.0,902,783.21132,17482.79642,0,0
11,121.0,20064,30370.0,898,785.9936796,17588.64413,0,1
11,122.0,20064,30370.0,902,706.9078556,17553.64236,0,0
8,120.0,20064,30370.0,916,703.7420049,17544.31734,0,0
8,122.0,20064,30370.0,888,644.7275662,18776.45578,0,0
2,121.0,20064,30370.0,918,211.771333,18143.80501,0,0
8,119.0,20064,30370.0,880,342.4772249,18233.76891,0,0
5,110.0,20064,30370.0,927,298.9663094,18079.99331,0,1
11,113.0,20064,30370.0,1138,536.003483,17895.74643,0,1
14,113.0,20064,30370.0,1138,631.7563082,17949.19717,0,1
2,113.0,20064,30370.0,1138,546.4495106,17972.48144,0,1
11,113.0,20064,30370.0,1138,536.003483,17895.74643,0,0
5,120.0,20064,30370.0,918,364.7661972,18072.26072,0,0
2,113.0,20064,30370.0,1138,536.003483,17895.74643,0,1
8,114.0,20064,30370.0,952,578.5275391,18074.74447,0,1
5,113.0,20064,30370.0,1138,546.4495106,17972.48144,0,1
2,110.0,20064,30370.0,967,874.204035,18320.16838,0,1
11,121.0,20064,30370.0,912,537.4392246,17630.5678,0,0
8,120.0,20064,30370.0,900,584.1890966,17595.23463,0,1
8,122.0,20064,30370.0,894,626.0199134,17690.97,0,1
5,113.0,20064,30370.0,1139,753.1629134,18543.1755,0,0
14,113.0,20064,30370.0,1139,814.7409897,18795.01231,0,0
8,113.0,20064,30370.0,1139,726.3749962,18713.41403,0,1
8,113.0,20064,30370.0,1138,753.8385203,18759.56914,0,0
5,123.0,20064,30370.0,845,275.9838221,18495.34179,0,0
8,121.0,20064,30370.0,741,107.1128195,18499.13466,0,1
5,132.0,20064,30370.0,857,635.2935843,18053.81521,0,1
8,121.0,20064,30370.0,791,580.7988828,18777.32157,0,1
11,121.0,20064,30370.0,874,854.6960678,18933.36568,0,1
8,135.0,20064,30370.0,871,726.9494231,18834.43511,0,1
5,124.0,20064,30370.0,871,664.9104506,18310.71727,0,1
8,170.0,20064,30370.0,860,679.3300557,18855.25565,0,1
8,173.0,20064,30370.0,859,767.627194,18746.23319,0,1
5,189.0,20064,30370.0,845,433.0369979,18071.95727,0,1
11,179.0,20064,30370.0,861,791.6929224,18049.8893,0,1
11,143.0,20064,30370.0,878,483.8224375,18165.85503,0,1
8,141.0,20064,30370.0,888,306.9527569,18417.34087,0,1
2,141.0,20064,30370.0,909,406.9930165,18461.89639,0,0
11,143.0,20064,30370.0,906,449.1293924,18522.0071,0,1
2,148.0,20064,30370.0,922,653.0605005,17732.13637,0,0
5,144.0,20064,30370.0,878,225.4483603,18138.22457,0,1
11,141.0,20064,30370.0,898,257.6156819,17932.6442,0,1
8,141.0,20064,30370.0,912,475.3287485,17687.67061,0,1
5,151.0,20064,30370.0,848,656.2730525,17985.10175,0,1
2,177.0,20064,30370.0,864,504.0945019,18137.07732,0,0
11,177.0,20064,30370.0,862,284.4164166,18416.33755,0,1
5,179.0,20064,30370.0,862,284.4164166,18416.33755,0,0
8,192.0,20064,30370.0,845,665.628945,18848.73684,0,0
11,176.0,20064,30370.0,859,762.4525484,18627.37517,0,1
8,145.0,20064,30370.0,871,809.673491,18625.12373,0,1
8,144.0,20064,30370.0,871,888.4840736,18613.31828,0,1
11,67.0,20064,30370.0,1108,1654.999409,15372.33293,0,1
8,64.0,20064,30370.0,762,690.7022845,15548.38385,0,1
2,68.0,20064,30370.0,1143,1123.683479,14927.05364,0,1
5,68.0,20064,30370.0,1133,1099.426634,14904.97575,0,1
8,68.0,20064,30370.0,1143,1123.683479,14927.05364,0,1
11,67.0,20064,30370.0,743,320.6048547,16225.56338,0,0
5,68.0,20064,30370.0,725,681.384133,16180.1103,0,1
11,67.0,20064,30370.0,738,437.8231808,16188.71185,0,0
5,67.0,20064,30370.0,738,326.1671136,16266.85744,0,1
5,74.0,20064,30370.0,744,975.6545228,17244.38468,0,0
5,73.0,20064,30370.0,786,1360.835755,15849.29565,0,1
5,67.0,20064,30370.0,1106,936.151884,16460.21553,0,0
11,64.0,20064,30370.0,748,843.4926848,16757.36648,0,1
2,67.0,20064,30370.0,737,712.7705621,16453.91259,0,1
2,67.0,20064,30370.0,1137,104.8758778,14958.99429,0,0
5,68.0,20064,30370.0,737,598.753153,16499.10409,0,0
5,64.0,20064,30370.0,744,771.2169523,16546.7303,0,1
8,73.0,20064,30370.0,774,371.4659296,15068.19291,0,0
5,64.0,20064,30370.0,751,821.879735,16713.73536,0,1
5,74.0,20064,30370.0,719,1029.114435,16788.58429,0,1
11,74.0,20064,30370.0,771,186.159368,15003.68452,0,1
2,67.0,20064,30370.0,705,887.6719551,16570.15925,0,1
11,64.0,20064,30370.0,778,786.2712905,16891.52607,0,1
5,67.0,20064,30370.0,760,545.5679887,16404.89646,0,0
2,68.0,20064,30370.0,1109,1097.889422,16158.66439,0,1
5,74.0,20064,30370.0,718,960.6555145,16818.66163,0,0
2,68.0,20064,30370.0,742,667.9137759,16756.15012,0,0
2,67.0,20064,30370.0,746,323.2329945,16470.40781,0,0
2,67.0,20064,30370.0,736,590.6018267,16665.1479,0,0
5,67.0,20064,30370.0,734,750.7932109,16816.12661,0,1
5,67.0,20064,30370.0,746,464.1001838,16611.7303,0,1
5,67.0,20064,30370.0,744,477.0097125,16318.70875,0,1
5,67.0,20064,30370.0,746,339.6845125,16298.36185,0,1
5,67.0,20064,30370.0,746,648.3730681,16754.13395,0,0
2,73.0,20064,30370.0,746,632.4635866,16662.26506,0,1
5,64.0,20064,30370.0,754,872.3087266,16850.60995,0,0
5,64.0,20064,30370.0,748,762.5159885,16761.10603,0,0
5,74.0,20064,30370.0,749,993.5719095,16994.05931,0,1
14,68.0,20064,30370.0,1128,1094.664641,14522.06295,0,1
14,67.0,20064,30370.0,1133,940.0225568,14651.72059,0,1
14,68.0,20064,30370.0,1134,1178.949557,14597.33226,0,1
11,68.0,20064,30370.0,1128,968.8671974,14420.5231,0,1
5,68.0,20064,30370.0,1134,1178.949557,14597.33226,0,1
8,64.0,20064,30370.0,763,778.6081704,15963.13016,0,0
8,64.0,20064,30370.0,768,786.4619377,15828.66468,0,1
2,64.0,20064,30370.0,752,487.624841,15732.93897,0,1
11,73.0,20064,30370.0,777,364.255084,14499.21055,0,1
8,73.0,20064,30370.0,768,205.9714587,14671.96211,0,1
8,92.0,20064,30370.0,1104,1579.478742,14940.98098,0,0
5,92.0,20064,30370.0,1104,1582.876132,15014.37069,0,0
8,92.0,20064,30370.0,1104,1582.876132,15014.37069,0,0
8,92.0,20064,30370.0,1104,1536.915602,15041.23682,0,0
11,92.0,20064,30370.0,1099,1452.051505,15360.2327,0,0
5,108.0,20064,30370.0,780,1121.242064,15635.02719,0,0
8,84.0,20064,30370.0,780,1488.632191,15241.09889,0,0
5,112.0,20064,30370.0,780,959.2058266,15968.03634,0,1
5,92.0,20064,30370.0,1108,1812.043788,15243.73449,0,1
11,92.0,20064,30370.0,1108,1750.823128,15169.54547,0,1
5,92.0,20064,30370.0,1108,1800.238404,15201.98923,0,0
5,92.0,20064,30370.0,1066,1272.198576,15447.02862,0,0
11,92.0,20064,30370.0,1107,1812.043788,15243.73449,0,1
5,104.0,20064,30370.0,770,504.1816832,15336.00118,0,1
5,84.0,20064,30370.0,756,627.949033,15647.48118,0,1
5,89.0,20064,30370.0,761,644.7879154,15496.36613,0,1
11,104.0,20064,30370.0,746,693.1167347,15549.73603,0,1
11,93.0,20064,30370.0,1134,993.2236709,14890.54508,0,0
8,84.0,20064,30370.0,768,926.2832368,15114.59802,0,1
11,93.0,20064,30370.0,1143,1044.550779,15044.58885,0,1
8,93.0,20064,30370.0,1143,1048.645749,14980.2329,0,0
5,93.0,20064,30370.0,1136,785.8729591,14490.55045,0,0
2,83.0,20064,30370.0,771,889.3053519,15314.16268,0,1
8,93.0,20064,30370.0,1143,1044.550779,15044.58885,0,0
5,93.0,20064,30370.0,1136,834.2484962,14372.79853,0,1
2,105.0,20064,30370.0,779,708.3153568,14756.26659,0,1
8,83.0,20064,30370.0,768,812.2232399,15440.36733,0,1
5,93.0,20064,30370.0,1136,834.2484962,14372.79853,0,0
2,93.0,20064,30370.0,1136,799.1887232,14612.72781,0,0
2,89.0,20064,30370.0,764,812.0176737,14996.03459,0,0
11,83.0,20064,30370.0,767,879.4721065,15274.90816,0,1
11,98.0,20064,30370.0,732,458.5491239,16234.22221,0,1
5,84.0,20064,30370.0,777,1516.328157,15667.38279,0,0
5,84.0,20064,30370.0,782,1639.439096,15202.48132,0,0
8,104.0,20064,30370.0,792,1465.596445,15995.26678,0,0
8,84.0,20064,30370.0,780,1496.147422,15741.47504,0,1
11,84.0,20064,30370.0,780,1634.216436,15164.04137,0,1
2,104.0,20064,30370.0,778,1344.360962,15941.52627,0,1
8,83.0,20064,30370.0,770,683.0754255,17042.96103,0,1
8,84.0,20064,30370.0,771,675.7051326,17067.4614,0,0
8,104.0,20064,30370.0,756,678.9832435,17083.02777,0,0
14,92.0,20064,30370.0,1106,1092.179355,16542.70768,0,1
11,104.0,20064,30370.0,741,1001.913175,16760.73689,0,1
8,105.0,20064,30370.0,744,997.6292977,16699.24215,0,1
2,92.0,20064,30370.0,1106,1017.861378,16461.504,0,1
2,84.0,20064,30370.0,743,995.8038899,16727.50976,0,0
5,107.0,20064,30370.0,834,1399.154199,15629.18563,0,0
2,92.0,20064,30370.0,1068,1276.765135,15317.39092,0,0
11,84.0,20064,30370.0,772,773.3513872,16975.84561,0,1
11,105.0,20064,30370.0,784,1136.783433,16008.80586,0,0
8,93.0,20064,30370.0,1109,1060.434777,16199.28466,0,1
8,92.0,20064,30370.0,1068,1294.554908,15257.15363,0,1
5,93.0,20064,30370.0,732,544.226273,16452.64041,0,0
2,96.0,20064,30370.0,742,621.6086657,16553.76008,0,1
2,105.0,20064,30370.0,735,921.1863711,16676.44128,0,1
5,83.0,20064,30370.0,762,185.8170244,14734.678,0,1
2,94.0,20064,30370.0,706,824.0318349,16660.02384,0,0
5,98.0,20064,30370.0,732,489.5310405,16486.4256,0,1
8,93.0,20064,30370.0,1142,1177.352252,15271.64059,0,1
2,92.0,20064,30370.0,1068,1276.765135,15317.39092,0,0
8,84.0,20064,30370.0,751,866.0420546,16824.06377,0,0
5,84.0,20064,30370.0,777,825.4732784,16153.26937,0,1
2,84.0,20064,30370.0,780,1361.03744,15995.12431,0,0
8,108.0,20064,30370.0,858,700.8438401,16420.78746,0,1
8,107.0,20064,30370.0,773,283.6803649,14968.00307,0,1
2,84.0,20064,30370.0,752,751.7427385,16671.77788,0,0
8,95.0,20064,30370.0,742,667.9137759,16756.15012,0,0
11,93.0,20064,30370.0,744,407.6219189,16398.38961,0,0
2,91.0,20064,30370.0,736,711.715762,16711.67687,0,1
5,91.0,20064,30370.0,735,692.0134089,16731.91235,0,0
2,93.0,20064,30370.0,737,280.4996456,16331.15227,0,1
2,96.0,20064,30370.0,747,709.4537872,16774.55248,0,1
2,84.0,20064,30370.0,749,1006.828456,17030.23731,0,0
14,92.0,20064,30370.0,1107,1095.554886,16275.82234,0,1
5,92.0,20064,30370.0,1107,1059.603581,16285.70803,0,1
5,92.0,20064,30370.0,1107,1238.85824,16407.5463,0,1
11,92.0,20064,30370.0,1107,1322.584934,16391.43704,0,1
2,92.0,20064,30370.0,1107,1144.637944,16345.07152,0,0
11,92.0,20064,30370.0,1107,1095.554886,16275.82234,0,1
5,92.0,20064,30370.0,1106,1238.85824,16407.5463,0,1
5,93.0,20064,30370.0,1080,1391.057392,15016.11544,0,1
2,93.0,20064,30370.0,1080,1301.195988,15027.08527,0,0
5,93.0,20064,30370.0,1128,1109.603279,14483.54324,0,0
5,93.0,20064,30370.0,1134,1277.594239,14547.35373,0,1
11,92.0,20064,30370.0,1133,955.8258744,14699.45456,0,0
11,93.0,20064,30370.0,1128,1068.246379,14556.17341,0,1
14,93.0,20064,30370.0,1128,1058.514359,14459.90766,0,0
14,93.0,20064,30370.0,1111,1200.016175,14849.07822,0,0
5,93.0,20064,30370.0,1128,1058.514359,14459.90766,0,0
11,93.0,20064,30370.0,1128,1109.603279,14483.54324,0,0
5,93.0,20064,30370.0,1127,1058.514359,14459.90766,0,0
14,92.0,20064,30370.0,1111,1327.998682,14899.28231,0,0
8,85.0,20064,30370.0,761,426.6300523,15151.52324,0,0
5,84.0,20064,30370.0,770,702.2392611,14951.9001,0,1
11,84.0,20064,30370.0,758,635.9234338,15193.79822,0,0
2,104.0,20064,30370.0,763,698.288839,15103.61053,0,1
5,91.0,20064,30370.0,826,765.4295949,15189.57171,0,1
8,84.0,20064,30370.0,744,766.8472796,15877.00048,0,1
8,104.0,20064,30370.0,747,550.7651797,15851.66634,0,0
5,84.0,20064,30370.0,744,766.8472796,15877.00048,0,1
8,89.0,20064,30370.0,765,548.9385386,15807.03769,0,0
2,104.0,20064,30370.0,746,579.80987,15896.32226,0,0
2,84.0,20064,30370.0,746,404.7727854,15826.27483,0,0
11,84.0,20064,30370.0,744,465.0235254,15719.43367,0,1
8,104.0,20064,30370.0,746,501.9933562,15681.98139,0,1
8,84.0,20064,30370.0,758,365.8329174,15924.99218,0,0
11,103.0,20064,30370.0,768,205.9714587,14671.96211,0,1
11,104.0,20064,30370.0,774,614.3046736,14382.77903,0,1
5,104.0,20064,30370.0,774,470.2824851,14609.23916,0,0
8,112.0,20064,30370.0,1104,1492.345277,14998.09313,0,0
11,112.0,20064,30370.0,1104,1492.345277,14998.09313,0,0
2,122.0,20064,30370.0,780,1121.242064,15635.02719,0,1
11,121.0,20064,30370.0,780,1002.462155,15712.29679,0,1
11,112.0,20064,30370.0,1099,1581.543779,15295.69533,0,0
11,112.0,20064,30370.0,1099,1556.109696,15361.22619,0,1
5,112.0,20064,30370.0,1099,1556.109696,15361.22619,0,1
8,121.0,20064,30370.0,777,458.5957284,15285.3626,0,0
2,113.0,20064,30370.0,1136,836.4975017,14433.67408,0,0
14,112.0,20064,30370.0,1143,1044.550779,15044.58885,0,1
8,113.0,20064,30370.0,1136,836.4975017,14433.67408,0,0
8,113.0,20064,30370.0,1136,836.4975017,14433.67408,0,1
5,112.0,20064,30370.0,1143,1044.550779,15044.58885,0,0
8,121.0,20064,30370.0,770,683.0754255,17042.96103,0,1
8,112.0,20064,30370.0,1106,1017.861378,16461.504,0,1
14,112.0,20064,30370.0,1106,1017.861378,16461.504,0,0
8,112.0,20064,30370.0,1106,1092.179355,16542.70768,0,1
5,113.0,20064,30370.0,1142,1134.015677,15268.49467,0,1
11,120.0,20064,30370.0,1142,1134.015677,15268.49467,0,1
14,113.0,20064,30370.0,1142,1134.015677,15268.49467,0,1
11,123.0,20064,30370.0,743,604.5274407,16466.47813,0,1
11,121.0,20064,30370.0,772,780.4258266,16950.19634,0,0
8,127.0,20064,30370.0,784,442.2119808,14771.83248,0,1
8,111.0,20064,30370.0,926,702.3937816,16846.76858,0,1
8,121.0,20064,30370.0,742,368.8527903,16337.61379,0,0
5,129.0,20064,30370.0,754,872.3087266,16850.60995,0,1
11,112.0,20064,30370.0,1107,1238.85824,16407.5463,0,1
8,112.0,20064,30370.0,1133,877.0815968,14759.5973,0,1
14,113.0,20064,30370.0,1134,1201.373063,14561.24112,0,1
8,113.0,20064,30370.0,1111,1346.940134,14942.53578,0,0
8,113.0,20064,30370.0,1128,1109.603279,14483.54324,0,0
5,112.0,20064,30370.0,1133,955.8258744,14699.45456,0,1
11,113.0,20064,30370.0,1111,1346.940134,14942.53578,0,0
5,131.0,20064,30370.0,770,910.9565951,15905.36806,0,1
5,122.0,20064,30370.0,766,870.62368,16060.17785,0,0
5,122.0,20064,30370.0,759,365.8329174,15924.99218,0,1
8,142.0,20064,30370.0,778,1576.506043,16059.17302,0,1
2,145.0,20064,30370.0,778,1219.654631,15941.7061,0,1
2,146.0,20064,30370.0,778,1138.710946,15692.42157,0,0
8,142.0,20064,30370.0,779,1203.489343,15877.72058,0,0
5,165.0,20064,30370.0,826,792.3866511,16859.28547,0,1
2,146.0,20064,30370.0,764,434.2078565,15084.89322,0,1
8,142.0,20064,30370.0,773,242.5851445,14619.35084,0,1
2,142.0,20064,30370.0,774,213.8988127,14645.07123,0,1
5,70.0,20064,30370.0,1068,787.7449316,8913.131389,1,0
8,82.0,20064,30370.0,688,979.2855485,8525.184327,1,0
11,67.0,20064,30370.0,652,623.2782509,9158.898547,1,0
5,82.0,20064,30370.0,688,951.7894383,8561.712821,1,0
5,73.0,20064,30370.0,643,538.2830543,8948.731521,1,0
2,74.0,20064,30370.0,671,720.0795069,8974.276534,1,0
2,75.0,20064,30370.0,676,1144.513313,9049.159826,1,0
